GridID,TimeInterval,DataCount
11.0,2012-11-04 08:40:00-2012-11-04 09:00:00,13
11.0,2012-11-04 09:00:00-2012-11-04 09:20:00,9
11.0,2012-11-04 09:20:00-2012-11-04 09:40:00,7
11.0,2012-11-04 09:40:00-2012-11-04 10:00:00,6
11.0,2012-11-04 10:00:00-2012-11-04 10:20:00,4
11.0,2012-11-04 10:20:00-2012-11-04 10:40:00,4
11.0,2012-11-04 10:40:00-2012-11-04 11:00:00,5
11.0,2012-11-04 11:00:00-2012-11-04 11:20:00,7
11.0,2012-11-04 11:20:00-2012-11-04 11:40:00,3
11.0,2012-11-04 11:40:00-2012-11-04 12:00:00,2
11.0,2012-11-04 12:00:00-2012-11-04 12:20:00,3
11.0,2012-11-04 12:20:00-2012-11-04 12:40:00,9
11.0,2012-11-04 12:40:00-2012-11-04 13:00:00,4
11.0,2012-11-04 13:00:00-2012-11-04 13:20:00,6
11.0,2012-11-04 13:20:00-2012-11-04 13:40:00,7
11.0,2012-11-04 13:40:00-2012-11-04 14:00:00,6
11.0,2012-11-04 14:00:00-2012-11-04 14:20:00,8
11.0,2012-11-04 14:20:00-2012-11-04 14:40:00,6
11.0,2012-11-04 14:40:00-2012-11-04 15:00:00,2
11.0,2012-11-04 15:20:00-2012-11-04 15:40:00,4
11.0,2012-11-04 15:40:00-2012-11-04 16:00:00,6
11.0,2012-11-04 16:00:00-2012-11-04 16:20:00,8
11.0,2012-11-04 16:20:00-2012-11-04 16:40:00,1
11.0,2012-11-04 17:00:00-2012-11-04 17:20:00,3
11.0,2012-11-04 17:20:00-2012-11-04 17:40:00,2
11.0,2012-11-04 17:40:00-2012-11-04 18:00:00,4
11.0,2012-11-04 18:00:00-2012-11-04 18:20:00,1
11.0,2012-11-04 18:20:00-2012-11-04 18:40:00,4
11.0,2012-11-04 18:40:00-2012-11-04 19:00:00,3
11.0,2012-11-04 19:20:00-2012-11-04 19:40:00,10
11.0,2012-11-04 19:40:00-2012-11-04 20:00:00,6
11.0,2012-11-04 20:00:00-2012-11-04 20:20:00,4
11.0,2012-11-04 20:20:00-2012-11-04 20:40:00,4
11.0,2012-11-04 20:40:00-2012-11-04 21:00:00,1
11.0,2012-11-04 21:00:00-2012-11-04 21:20:00,7
11.0,2012-11-04 21:20:00-2012-11-04 21:40:00,5
11.0,2012-11-04 21:40:00-2012-11-04 22:00:00,5
11.0,2012-11-04 22:00:00-2012-11-04 22:20:00,3
11.0,2012-11-04 22:20:00-2012-11-04 22:40:00,1
11.0,2012-11-04 22:40:00-2012-11-04 23:00:00,2
11.0,2012-11-04 23:00:00-2012-11-04 23:20:00,1
11.0,2012-11-04 23:20:00-2012-11-04 23:40:00,2
11.0,2012-11-04 23:40:00-2012-11-05 00:00:00,5
11.0,2012-11-05 00:00:00-2012-11-05 00:20:00,3
12.0,2012-11-04 00:20:00-2012-11-04 00:40:00,2
12.0,2012-11-04 00:40:00-2012-11-04 01:00:00,1
12.0,2012-11-04 01:20:00-2012-11-04 01:40:00,2
12.0,2012-11-04 02:00:00-2012-11-04 02:20:00,2
12.0,2012-11-04 02:20:00-2012-11-04 02:40:00,2
12.0,2012-11-04 03:40:00-2012-11-04 04:00:00,2
12.0,2012-11-04 04:00:00-2012-11-04 04:20:00,4
12.0,2012-11-04 05:20:00-2012-11-04 05:40:00,2
12.0,2012-11-04 06:00:00-2012-11-04 06:20:00,4
12.0,2012-11-04 06:20:00-2012-11-04 06:40:00,5
12.0,2012-11-04 06:40:00-2012-11-04 07:00:00,9
12.0,2012-11-04 07:00:00-2012-11-04 07:20:00,12
12.0,2012-11-04 07:20:00-2012-11-04 07:40:00,13
12.0,2012-11-04 07:40:00-2012-11-04 08:00:00,12
12.0,2012-11-04 08:00:00-2012-11-04 08:20:00,21
12.0,2012-11-04 08:20:00-2012-11-04 08:40:00,13
12.0,2012-11-04 08:40:00-2012-11-04 09:00:00,19
12.0,2012-11-04 09:00:00-2012-11-04 09:20:00,22
12.0,2012-11-04 09:20:00-2012-11-04 09:40:00,16
12.0,2012-11-04 09:40:00-2012-11-04 10:00:00,21
12.0,2012-11-04 10:00:00-2012-11-04 10:20:00,17
12.0,2012-11-04 10:20:00-2012-11-04 10:40:00,15
12.0,2012-11-04 10:40:00-2012-11-04 11:00:00,22
12.0,2012-11-04 11:00:00-2012-11-04 11:20:00,23
12.0,2012-11-04 11:20:00-2012-11-04 11:40:00,12
12.0,2012-11-04 11:40:00-2012-11-04 12:00:00,29
12.0,2012-11-04 12:00:00-2012-11-04 12:20:00,20
12.0,2012-11-04 12:20:00-2012-11-04 12:40:00,17
12.0,2012-11-04 12:40:00-2012-11-04 13:00:00,29
12.0,2012-11-04 13:00:00-2012-11-04 13:20:00,16
12.0,2012-11-04 13:20:00-2012-11-04 13:40:00,18
12.0,2012-11-04 13:40:00-2012-11-04 14:00:00,18
12.0,2012-11-04 14:00:00-2012-11-04 14:20:00,20
12.0,2012-11-04 14:20:00-2012-11-04 14:40:00,25
12.0,2012-11-04 14:40:00-2012-11-04 15:00:00,23
12.0,2012-11-04 15:00:00-2012-11-04 15:20:00,14
12.0,2012-11-04 15:20:00-2012-11-04 15:40:00,23
12.0,2012-11-04 15:40:00-2012-11-04 16:00:00,28
12.0,2012-11-04 16:00:00-2012-11-04 16:20:00,41
12.0,2012-11-04 16:20:00-2012-11-04 16:40:00,9
12.0,2012-11-04 16:40:00-2012-11-04 17:00:00,21
12.0,2012-11-04 17:00:00-2012-11-04 17:20:00,27
12.0,2012-11-04 17:20:00-2012-11-04 17:40:00,20
12.0,2012-11-04 17:40:00-2012-11-04 18:00:00,20
12.0,2012-11-04 18:00:00-2012-11-04 18:20:00,27
12.0,2012-11-04 18:20:00-2012-11-04 18:40:00,17
12.0,2012-11-04 18:40:00-2012-11-04 19:00:00,16
12.0,2012-11-04 19:00:00-2012-11-04 19:20:00,12
12.0,2012-11-04 19:20:00-2012-11-04 19:40:00,32
12.0,2012-11-04 19:40:00-2012-11-04 20:00:00,12
12.0,2012-11-04 20:00:00-2012-11-04 20:20:00,17
12.0,2012-11-04 20:20:00-2012-11-04 20:40:00,14
12.0,2012-11-04 20:40:00-2012-11-04 21:00:00,26
12.0,2012-11-04 21:00:00-2012-11-04 21:20:00,8
12.0,2012-11-04 21:20:00-2012-11-04 21:40:00,4
12.0,2012-11-04 21:40:00-2012-11-04 22:00:00,12
12.0,2012-11-04 22:00:00-2012-11-04 22:20:00,10
12.0,2012-11-04 22:20:00-2012-11-04 22:40:00,11
12.0,2012-11-04 22:40:00-2012-11-04 23:00:00,13
12.0,2012-11-04 23:00:00-2012-11-04 23:20:00,7
12.0,2012-11-04 23:20:00-2012-11-04 23:40:00,8
12.0,2012-11-04 23:40:00-2012-11-05 00:00:00,10
12.0,2012-11-05 00:00:00-2012-11-05 00:20:00,4
13.0,2012-11-04 00:00:00-2012-11-04 00:20:00,1
13.0,2012-11-04 00:20:00-2012-11-04 00:40:00,4
13.0,2012-11-04 03:00:00-2012-11-04 03:20:00,1
13.0,2012-11-04 03:40:00-2012-11-04 04:00:00,2
13.0,2012-11-04 04:40:00-2012-11-04 05:00:00,1
13.0,2012-11-04 05:00:00-2012-11-04 05:20:00,1
13.0,2012-11-04 05:40:00-2012-11-04 06:00:00,3
13.0,2012-11-04 06:00:00-2012-11-04 06:20:00,4
13.0,2012-11-04 06:20:00-2012-11-04 06:40:00,2
13.0,2012-11-04 06:40:00-2012-11-04 07:00:00,7
13.0,2012-11-04 07:00:00-2012-11-04 07:20:00,4
13.0,2012-11-04 07:20:00-2012-11-04 07:40:00,7
13.0,2012-11-04 07:40:00-2012-11-04 08:00:00,9
13.0,2012-11-04 08:00:00-2012-11-04 08:20:00,14
13.0,2012-11-04 08:20:00-2012-11-04 08:40:00,11
13.0,2012-11-04 08:40:00-2012-11-04 09:00:00,4
13.0,2012-11-04 09:00:00-2012-11-04 09:20:00,13
13.0,2012-11-04 09:20:00-2012-11-04 09:40:00,18
13.0,2012-11-04 09:40:00-2012-11-04 10:00:00,24
13.0,2012-11-04 10:00:00-2012-11-04 10:20:00,20
13.0,2012-11-04 10:20:00-2012-11-04 10:40:00,19
13.0,2012-11-04 10:40:00-2012-11-04 11:00:00,14
13.0,2012-11-04 11:00:00-2012-11-04 11:20:00,15
13.0,2012-11-04 11:20:00-2012-11-04 11:40:00,15
13.0,2012-11-04 11:40:00-2012-11-04 12:00:00,14
13.0,2012-11-04 12:00:00-2012-11-04 12:20:00,15
13.0,2012-11-04 12:20:00-2012-11-04 12:40:00,16
13.0,2012-11-04 12:40:00-2012-11-04 13:00:00,14
13.0,2012-11-04 13:00:00-2012-11-04 13:20:00,21
13.0,2012-11-04 13:20:00-2012-11-04 13:40:00,18
13.0,2012-11-04 13:40:00-2012-11-04 14:00:00,13
13.0,2012-11-04 14:00:00-2012-11-04 14:20:00,12
13.0,2012-11-04 14:20:00-2012-11-04 14:40:00,18
13.0,2012-11-04 14:40:00-2012-11-04 15:00:00,16
13.0,2012-11-04 15:00:00-2012-11-04 15:20:00,16
13.0,2012-11-04 15:20:00-2012-11-04 15:40:00,7
13.0,2012-11-04 15:40:00-2012-11-04 16:00:00,17
13.0,2012-11-04 16:00:00-2012-11-04 16:20:00,16
13.0,2012-11-04 16:20:00-2012-11-04 16:40:00,11
13.0,2012-11-04 16:40:00-2012-11-04 17:00:00,8
13.0,2012-11-04 17:00:00-2012-11-04 17:20:00,14
13.0,2012-11-04 17:20:00-2012-11-04 17:40:00,16
13.0,2012-11-04 17:40:00-2012-11-04 18:00:00,21
13.0,2012-11-04 18:00:00-2012-11-04 18:20:00,16
13.0,2012-11-04 18:20:00-2012-11-04 18:40:00,19
13.0,2012-11-04 18:40:00-2012-11-04 19:00:00,15
13.0,2012-11-04 19:00:00-2012-11-04 19:20:00,12
13.0,2012-11-04 19:20:00-2012-11-04 19:40:00,17
13.0,2012-11-04 19:40:00-2012-11-04 20:00:00,17
13.0,2012-11-04 20:00:00-2012-11-04 20:20:00,12
13.0,2012-11-04 20:20:00-2012-11-04 20:40:00,6
13.0,2012-11-04 20:40:00-2012-11-04 21:00:00,16
13.0,2012-11-04 21:00:00-2012-11-04 21:20:00,14
13.0,2012-11-04 21:20:00-2012-11-04 21:40:00,9
13.0,2012-11-04 21:40:00-2012-11-04 22:00:00,3
13.0,2012-11-04 22:00:00-2012-11-04 22:20:00,9
13.0,2012-11-04 22:20:00-2012-11-04 22:40:00,10
13.0,2012-11-04 22:40:00-2012-11-04 23:00:00,9
13.0,2012-11-04 23:00:00-2012-11-04 23:20:00,3
13.0,2012-11-04 23:20:00-2012-11-04 23:40:00,4
13.0,2012-11-04 23:40:00-2012-11-05 00:00:00,5
13.0,2012-11-05 00:00:00-2012-11-05 00:20:00,3
13.0,2012-11-05 03:20:00-2012-11-05 03:40:00,1
14.0,2012-11-04 00:40:00-2012-11-04 01:00:00,2
14.0,2012-11-04 02:40:00-2012-11-04 03:00:00,2
14.0,2012-11-04 06:00:00-2012-11-04 06:20:00,1
14.0,2012-11-04 06:40:00-2012-11-04 07:00:00,1
14.0,2012-11-04 07:00:00-2012-11-04 07:20:00,4
14.0,2012-11-04 07:20:00-2012-11-04 07:40:00,12
14.0,2012-11-04 07:40:00-2012-11-04 08:00:00,4
14.0,2012-11-04 08:00:00-2012-11-04 08:20:00,11
14.0,2012-11-04 08:20:00-2012-11-04 08:40:00,9
14.0,2012-11-04 08:40:00-2012-11-04 09:00:00,10
14.0,2012-11-04 09:00:00-2012-11-04 09:20:00,11
14.0,2012-11-04 09:20:00-2012-11-04 09:40:00,11
14.0,2012-11-04 09:40:00-2012-11-04 10:00:00,7
14.0,2012-11-04 10:00:00-2012-11-04 10:20:00,6
14.0,2012-11-04 10:20:00-2012-11-04 10:40:00,9
14.0,2012-11-04 10:40:00-2012-11-04 11:00:00,13
14.0,2012-11-04 11:00:00-2012-11-04 11:20:00,14
14.0,2012-11-04 11:20:00-2012-11-04 11:40:00,14
14.0,2012-11-04 11:40:00-2012-11-04 12:00:00,12
14.0,2012-11-04 12:00:00-2012-11-04 12:20:00,9
14.0,2012-11-04 12:20:00-2012-11-04 12:40:00,4
14.0,2012-11-04 12:40:00-2012-11-04 13:00:00,8
14.0,2012-11-04 13:00:00-2012-11-04 13:20:00,14
14.0,2012-11-04 13:20:00-2012-11-04 13:40:00,11
14.0,2012-11-04 13:40:00-2012-11-04 14:00:00,7
14.0,2012-11-04 14:00:00-2012-11-04 14:20:00,7
14.0,2012-11-04 14:20:00-2012-11-04 14:40:00,11
14.0,2012-11-04 14:40:00-2012-11-04 15:00:00,9
14.0,2012-11-04 15:00:00-2012-11-04 15:20:00,9
14.0,2012-11-04 15:20:00-2012-11-04 15:40:00,16
14.0,2012-11-04 15:40:00-2012-11-04 16:00:00,9
14.0,2012-11-04 16:00:00-2012-11-04 16:20:00,12
14.0,2012-11-04 16:20:00-2012-11-04 16:40:00,13
14.0,2012-11-04 16:40:00-2012-11-04 17:00:00,16
14.0,2012-11-04 17:00:00-2012-11-04 17:20:00,13
14.0,2012-11-04 17:20:00-2012-11-04 17:40:00,20
14.0,2012-11-04 17:40:00-2012-11-04 18:00:00,13
14.0,2012-11-04 18:00:00-2012-11-04 18:20:00,20
14.0,2012-11-04 18:20:00-2012-11-04 18:40:00,8
14.0,2012-11-04 18:40:00-2012-11-04 19:00:00,8
14.0,2012-11-04 19:00:00-2012-11-04 19:20:00,7
14.0,2012-11-04 19:20:00-2012-11-04 19:40:00,6
14.0,2012-11-04 19:40:00-2012-11-04 20:00:00,9
14.0,2012-11-04 20:00:00-2012-11-04 20:20:00,6
14.0,2012-11-04 20:20:00-2012-11-04 20:40:00,6
14.0,2012-11-04 20:40:00-2012-11-04 21:00:00,9
14.0,2012-11-04 21:00:00-2012-11-04 21:20:00,11
14.0,2012-11-04 21:20:00-2012-11-04 21:40:00,9
14.0,2012-11-04 21:40:00-2012-11-04 22:00:00,4
14.0,2012-11-04 22:00:00-2012-11-04 22:20:00,2
14.0,2012-11-04 22:20:00-2012-11-04 22:40:00,6
14.0,2012-11-04 22:40:00-2012-11-04 23:00:00,4
14.0,2012-11-04 23:00:00-2012-11-04 23:20:00,2
14.0,2012-11-04 23:20:00-2012-11-04 23:40:00,9
14.0,2012-11-04 23:40:00-2012-11-05 00:00:00,4
14.0,2012-11-05 00:00:00-2012-11-05 00:20:00,5
15.0,2012-11-04 00:00:00-2012-11-04 00:20:00,1
15.0,2012-11-04 00:20:00-2012-11-04 00:40:00,3
15.0,2012-11-04 00:40:00-2012-11-04 01:00:00,2
15.0,2012-11-04 01:00:00-2012-11-04 01:20:00,2
15.0,2012-11-04 01:20:00-2012-11-04 01:40:00,2
15.0,2012-11-04 02:00:00-2012-11-04 02:20:00,1
15.0,2012-11-04 02:20:00-2012-11-04 02:40:00,2
15.0,2012-11-04 02:40:00-2012-11-04 03:00:00,1
15.0,2012-11-04 03:00:00-2012-11-04 03:20:00,2
15.0,2012-11-04 03:40:00-2012-11-04 04:00:00,4
15.0,2012-11-04 04:00:00-2012-11-04 04:20:00,2
15.0,2012-11-04 04:20:00-2012-11-04 04:40:00,4
15.0,2012-11-04 04:40:00-2012-11-04 05:00:00,5
15.0,2012-11-04 05:00:00-2012-11-04 05:20:00,2
15.0,2012-11-04 05:20:00-2012-11-04 05:40:00,2
15.0,2012-11-04 05:40:00-2012-11-04 06:00:00,4
15.0,2012-11-04 06:00:00-2012-11-04 06:20:00,4
15.0,2012-11-04 06:20:00-2012-11-04 06:40:00,4
15.0,2012-11-04 06:40:00-2012-11-04 07:00:00,2
15.0,2012-11-04 07:00:00-2012-11-04 07:20:00,3
15.0,2012-11-04 07:20:00-2012-11-04 07:40:00,12
15.0,2012-11-04 07:40:00-2012-11-04 08:00:00,12
15.0,2012-11-04 08:00:00-2012-11-04 08:20:00,20
15.0,2012-11-04 08:20:00-2012-11-04 08:40:00,16
15.0,2012-11-04 08:40:00-2012-11-04 09:00:00,32
15.0,2012-11-04 09:00:00-2012-11-04 09:20:00,30
15.0,2012-11-04 09:20:00-2012-11-04 09:40:00,24
15.0,2012-11-04 09:40:00-2012-11-04 10:00:00,14
15.0,2012-11-04 10:00:00-2012-11-04 10:20:00,30
15.0,2012-11-04 10:20:00-2012-11-04 10:40:00,22
15.0,2012-11-04 10:40:00-2012-11-04 11:00:00,30
15.0,2012-11-04 11:00:00-2012-11-04 11:20:00,44
15.0,2012-11-04 11:20:00-2012-11-04 11:40:00,22
15.0,2012-11-04 11:40:00-2012-11-04 12:00:00,17
15.0,2012-11-04 12:00:00-2012-11-04 12:20:00,11
15.0,2012-11-04 12:20:00-2012-11-04 12:40:00,25
15.0,2012-11-04 12:40:00-2012-11-04 13:00:00,30
15.0,2012-11-04 13:00:00-2012-11-04 13:20:00,27
15.0,2012-11-04 13:20:00-2012-11-04 13:40:00,27
15.0,2012-11-04 13:40:00-2012-11-04 14:00:00,18
15.0,2012-11-04 14:00:00-2012-11-04 14:20:00,36
15.0,2012-11-04 14:20:00-2012-11-04 14:40:00,32
15.0,2012-11-04 14:40:00-2012-11-04 15:00:00,16
15.0,2012-11-04 15:00:00-2012-11-04 15:20:00,7
15.0,2012-11-04 15:20:00-2012-11-04 15:40:00,13
15.0,2012-11-04 15:40:00-2012-11-04 16:00:00,19
15.0,2012-11-04 16:00:00-2012-11-04 16:20:00,26
15.0,2012-11-04 16:20:00-2012-11-04 16:40:00,19
15.0,2012-11-04 16:40:00-2012-11-04 17:00:00,23
15.0,2012-11-04 17:00:00-2012-11-04 17:20:00,18
15.0,2012-11-04 17:20:00-2012-11-04 17:40:00,25
15.0,2012-11-04 17:40:00-2012-11-04 18:00:00,27
15.0,2012-11-04 18:00:00-2012-11-04 18:20:00,15
15.0,2012-11-04 18:20:00-2012-11-04 18:40:00,22
15.0,2012-11-04 18:40:00-2012-11-04 19:00:00,12
15.0,2012-11-04 19:00:00-2012-11-04 19:20:00,17
15.0,2012-11-04 19:20:00-2012-11-04 19:40:00,11
15.0,2012-11-04 19:40:00-2012-11-04 20:00:00,16
15.0,2012-11-04 20:00:00-2012-11-04 20:20:00,26
15.0,2012-11-04 20:20:00-2012-11-04 20:40:00,18
15.0,2012-11-04 20:40:00-2012-11-04 21:00:00,14
15.0,2012-11-04 21:00:00-2012-11-04 21:20:00,17
15.0,2012-11-04 21:20:00-2012-11-04 21:40:00,22
15.0,2012-11-04 21:40:00-2012-11-04 22:00:00,21
15.0,2012-11-04 22:00:00-2012-11-04 22:20:00,27
15.0,2012-11-04 22:20:00-2012-11-04 22:40:00,10
15.0,2012-11-04 22:40:00-2012-11-04 23:00:00,15
15.0,2012-11-04 23:00:00-2012-11-04 23:20:00,11
15.0,2012-11-04 23:20:00-2012-11-04 23:40:00,7
15.0,2012-11-04 23:40:00-2012-11-05 00:00:00,9
15.0,2012-11-05 00:00:00-2012-11-05 00:20:00,4
15.0,2012-11-05 05:00:00-2012-11-05 05:20:00,1
16.0,2012-11-04 00:00:00-2012-11-04 00:20:00,1
16.0,2012-11-04 00:20:00-2012-11-04 00:40:00,1
16.0,2012-11-04 00:40:00-2012-11-04 01:00:00,2
16.0,2012-11-04 01:20:00-2012-11-04 01:40:00,1
16.0,2012-11-04 01:40:00-2012-11-04 02:00:00,2
16.0,2012-11-04 02:00:00-2012-11-04 02:20:00,1
16.0,2012-11-04 03:40:00-2012-11-04 04:00:00,1
16.0,2012-11-04 04:20:00-2012-11-04 04:40:00,2
16.0,2012-11-04 04:40:00-2012-11-04 05:00:00,2
16.0,2012-11-04 05:00:00-2012-11-04 05:20:00,4
16.0,2012-11-04 05:20:00-2012-11-04 05:40:00,6
16.0,2012-11-04 06:00:00-2012-11-04 06:20:00,4
16.0,2012-11-04 06:20:00-2012-11-04 06:40:00,2
16.0,2012-11-04 06:40:00-2012-11-04 07:00:00,5
16.0,2012-11-04 07:00:00-2012-11-04 07:20:00,5
16.0,2012-11-04 07:20:00-2012-11-04 07:40:00,8
16.0,2012-11-04 07:40:00-2012-11-04 08:00:00,1
16.0,2012-11-04 08:00:00-2012-11-04 08:20:00,12
16.0,2012-11-04 08:20:00-2012-11-04 08:40:00,10
16.0,2012-11-04 08:40:00-2012-11-04 09:00:00,14
16.0,2012-11-04 09:00:00-2012-11-04 09:20:00,8
16.0,2012-11-04 09:20:00-2012-11-04 09:40:00,14
16.0,2012-11-04 09:40:00-2012-11-04 10:00:00,12
16.0,2012-11-04 10:00:00-2012-11-04 10:20:00,15
16.0,2012-11-04 10:20:00-2012-11-04 10:40:00,17
16.0,2012-11-04 10:40:00-2012-11-04 11:00:00,17
16.0,2012-11-04 11:00:00-2012-11-04 11:20:00,17
16.0,2012-11-04 11:20:00-2012-11-04 11:40:00,17
16.0,2012-11-04 11:40:00-2012-11-04 12:00:00,20
16.0,2012-11-04 12:00:00-2012-11-04 12:20:00,14
16.0,2012-11-04 12:20:00-2012-11-04 12:40:00,12
16.0,2012-11-04 12:40:00-2012-11-04 13:00:00,15
16.0,2012-11-04 13:00:00-2012-11-04 13:20:00,11
16.0,2012-11-04 13:20:00-2012-11-04 13:40:00,20
16.0,2012-11-04 13:40:00-2012-11-04 14:00:00,17
16.0,2012-11-04 14:00:00-2012-11-04 14:20:00,19
16.0,2012-11-04 14:20:00-2012-11-04 14:40:00,16
16.0,2012-11-04 14:40:00-2012-11-04 15:00:00,7
16.0,2012-11-04 15:00:00-2012-11-04 15:20:00,22
16.0,2012-11-04 15:20:00-2012-11-04 15:40:00,14
16.0,2012-11-04 15:40:00-2012-11-04 16:00:00,11
16.0,2012-11-04 16:00:00-2012-11-04 16:20:00,20
16.0,2012-11-04 16:20:00-2012-11-04 16:40:00,19
16.0,2012-11-04 16:40:00-2012-11-04 17:00:00,27
16.0,2012-11-04 17:00:00-2012-11-04 17:20:00,19
16.0,2012-11-04 17:20:00-2012-11-04 17:40:00,9
16.0,2012-11-04 17:40:00-2012-11-04 18:00:00,6
16.0,2012-11-04 18:00:00-2012-11-04 18:20:00,16
16.0,2012-11-04 18:20:00-2012-11-04 18:40:00,22
16.0,2012-11-04 18:40:00-2012-11-04 19:00:00,14
16.0,2012-11-04 19:00:00-2012-11-04 19:20:00,7
16.0,2012-11-04 19:20:00-2012-11-04 19:40:00,18
16.0,2012-11-04 19:40:00-2012-11-04 20:00:00,5
16.0,2012-11-04 20:00:00-2012-11-04 20:20:00,14
16.0,2012-11-04 20:20:00-2012-11-04 20:40:00,9
16.0,2012-11-04 20:40:00-2012-11-04 21:00:00,11
16.0,2012-11-04 21:00:00-2012-11-04 21:20:00,11
16.0,2012-11-04 21:20:00-2012-11-04 21:40:00,5
16.0,2012-11-04 21:40:00-2012-11-04 22:00:00,13
16.0,2012-11-04 22:00:00-2012-11-04 22:20:00,13
16.0,2012-11-04 22:20:00-2012-11-04 22:40:00,13
16.0,2012-11-04 22:40:00-2012-11-04 23:00:00,8
16.0,2012-11-04 23:00:00-2012-11-04 23:20:00,9
16.0,2012-11-04 23:20:00-2012-11-04 23:40:00,12
16.0,2012-11-04 23:40:00-2012-11-05 00:00:00,3
16.0,2012-11-05 00:00:00-2012-11-05 00:20:00,4
17.0,2012-11-04 00:20:00-2012-11-04 00:40:00,2
17.0,2012-11-04 01:00:00-2012-11-04 01:20:00,1
17.0,2012-11-04 02:00:00-2012-11-04 02:20:00,2
17.0,2012-11-04 04:20:00-2012-11-04 04:40:00,2
17.0,2012-11-04 05:40:00-2012-11-04 06:00:00,1
17.0,2012-11-04 06:00:00-2012-11-04 06:20:00,3
17.0,2012-11-04 06:20:00-2012-11-04 06:40:00,1
17.0,2012-11-04 06:40:00-2012-11-04 07:00:00,3
17.0,2012-11-04 07:00:00-2012-11-04 07:20:00,3
17.0,2012-11-04 08:00:00-2012-11-04 08:20:00,3
17.0,2012-11-04 08:20:00-2012-11-04 08:40:00,2
17.0,2012-11-04 09:00:00-2012-11-04 09:20:00,5
17.0,2012-11-04 09:20:00-2012-11-04 09:40:00,3
17.0,2012-11-04 09:40:00-2012-11-04 10:00:00,7
17.0,2012-11-04 10:00:00-2012-11-04 10:20:00,7
17.0,2012-11-04 10:20:00-2012-11-04 10:40:00,2
17.0,2012-11-04 10:40:00-2012-11-04 11:00:00,3
17.0,2012-11-04 11:00:00-2012-11-04 11:20:00,6
17.0,2012-11-04 11:20:00-2012-11-04 11:40:00,5
17.0,2012-11-04 11:40:00-2012-11-04 12:00:00,7
17.0,2012-11-04 12:00:00-2012-11-04 12:20:00,6
17.0,2012-11-04 12:20:00-2012-11-04 12:40:00,4
17.0,2012-11-04 12:40:00-2012-11-04 13:00:00,4
17.0,2012-11-04 13:00:00-2012-11-04 13:20:00,13
17.0,2012-11-04 13:20:00-2012-11-04 13:40:00,3
17.0,2012-11-04 13:40:00-2012-11-04 14:00:00,3
17.0,2012-11-04 14:00:00-2012-11-04 14:20:00,5
17.0,2012-11-04 14:20:00-2012-11-04 14:40:00,7
17.0,2012-11-04 14:40:00-2012-11-04 15:00:00,4
17.0,2012-11-04 15:00:00-2012-11-04 15:20:00,11
17.0,2012-11-04 15:20:00-2012-11-04 15:40:00,2
17.0,2012-11-04 15:40:00-2012-11-04 16:00:00,8
17.0,2012-11-04 16:00:00-2012-11-04 16:20:00,2
17.0,2012-11-04 16:20:00-2012-11-04 16:40:00,6
17.0,2012-11-04 16:40:00-2012-11-04 17:00:00,8
17.0,2012-11-04 17:00:00-2012-11-04 17:20:00,5
17.0,2012-11-04 17:20:00-2012-11-04 17:40:00,4
17.0,2012-11-04 17:40:00-2012-11-04 18:00:00,6
17.0,2012-11-04 18:00:00-2012-11-04 18:20:00,5
17.0,2012-11-04 18:20:00-2012-11-04 18:40:00,1
