GridID,TimeInterval,DataCount
27.0,2012-11-01 08:00:00-2012-11-01 08:20:00,38
27.0,2012-11-01 08:20:00-2012-11-01 08:40:00,52
27.0,2012-11-01 08:40:00-2012-11-01 09:00:00,48
27.0,2012-11-01 09:00:00-2012-11-01 09:20:00,49
27.0,2012-11-01 09:20:00-2012-11-01 09:40:00,42
27.0,2012-11-01 09:40:00-2012-11-01 10:00:00,44
27.0,2012-11-01 10:00:00-2012-11-01 10:20:00,42
27.0,2012-11-01 10:20:00-2012-11-01 10:40:00,48
27.0,2012-11-01 10:40:00-2012-11-01 11:00:00,51
27.0,2012-11-01 11:00:00-2012-11-01 11:20:00,46
27.0,2012-11-01 11:20:00-2012-11-01 11:40:00,68
27.0,2012-11-01 11:40:00-2012-11-01 12:00:00,60
27.0,2012-11-01 12:00:00-2012-11-01 12:20:00,51
27.0,2012-11-01 12:20:00-2012-11-01 12:40:00,45
27.0,2012-11-01 12:40:00-2012-11-01 13:00:00,57
27.0,2012-11-01 13:00:00-2012-11-01 13:20:00,55
27.0,2012-11-01 13:20:00-2012-11-01 13:40:00,69
27.0,2012-11-01 13:40:00-2012-11-01 14:00:00,61
27.0,2012-11-01 14:00:00-2012-11-01 14:20:00,48
27.0,2012-11-01 14:20:00-2012-11-01 14:40:00,41
27.0,2012-11-01 14:40:00-2012-11-01 15:00:00,49
27.0,2012-11-01 15:00:00-2012-11-01 15:20:00,53
27.0,2012-11-01 15:20:00-2012-11-01 15:40:00,51
27.0,2012-11-01 15:40:00-2012-11-01 16:00:00,73
27.0,2012-11-01 16:00:00-2012-11-01 16:20:00,39
27.0,2012-11-01 16:20:00-2012-11-01 16:40:00,38
27.0,2012-11-01 16:40:00-2012-11-01 17:00:00,39
27.0,2012-11-01 17:00:00-2012-11-01 17:20:00,69
27.0,2012-11-01 17:20:00-2012-11-01 17:40:00,61
27.0,2012-11-01 17:40:00-2012-11-01 18:00:00,47
27.0,2012-11-01 18:00:00-2012-11-01 18:20:00,65
27.0,2012-11-01 18:20:00-2012-11-01 18:40:00,59
27.0,2012-11-01 18:40:00-2012-11-01 19:00:00,60
27.0,2012-11-01 19:00:00-2012-11-01 19:20:00,66
27.0,2012-11-01 19:20:00-2012-11-01 19:40:00,52
27.0,2012-11-01 19:40:00-2012-11-01 20:00:00,76
27.0,2012-11-01 20:00:00-2012-11-01 20:20:00,52
27.0,2012-11-01 20:20:00-2012-11-01 20:40:00,55
27.0,2012-11-01 20:40:00-2012-11-01 21:00:00,56
27.0,2012-11-01 21:00:00-2012-11-01 21:20:00,69
27.0,2012-11-01 21:20:00-2012-11-01 21:40:00,73
27.0,2012-11-01 21:40:00-2012-11-01 22:00:00,54
27.0,2012-11-01 22:00:00-2012-11-01 22:20:00,59
27.0,2012-11-01 22:20:00-2012-11-01 22:40:00,75
27.0,2012-11-01 22:40:00-2012-11-01 23:00:00,52
27.0,2012-11-01 23:00:00-2012-11-01 23:20:00,41
27.0,2012-11-01 23:20:00-2012-11-01 23:40:00,26
27.0,2012-11-01 23:40:00-2012-11-02 00:00:00,28
27.0,2012-11-02 00:00:00-2012-11-02 00:20:00,2
28.0,2012-11-01 00:00:00-2012-11-01 00:20:00,3
28.0,2012-11-01 00:20:00-2012-11-01 00:40:00,8
28.0,2012-11-01 00:40:00-2012-11-01 01:00:00,7
28.0,2012-11-01 01:00:00-2012-11-01 01:20:00,5
28.0,2012-11-01 01:20:00-2012-11-01 01:40:00,9
28.0,2012-11-01 01:40:00-2012-11-01 02:00:00,5
28.0,2012-11-01 02:00:00-2012-11-01 02:20:00,6
28.0,2012-11-01 02:40:00-2012-11-01 03:00:00,5
28.0,2012-11-01 03:20:00-2012-11-01 03:40:00,1
28.0,2012-11-01 03:40:00-2012-11-01 04:00:00,4
28.0,2012-11-01 04:00:00-2012-11-01 04:20:00,3
28.0,2012-11-01 04:40:00-2012-11-01 05:00:00,1
28.0,2012-11-01 05:00:00-2012-11-01 05:20:00,2
28.0,2012-11-01 05:20:00-2012-11-01 05:40:00,3
28.0,2012-11-01 05:40:00-2012-11-01 06:00:00,7
28.0,2012-11-01 06:00:00-2012-11-01 06:20:00,13
28.0,2012-11-01 06:20:00-2012-11-01 06:40:00,2
28.0,2012-11-01 06:40:00-2012-11-01 07:00:00,5
28.0,2012-11-01 07:00:00-2012-11-01 07:20:00,4
28.0,2012-11-01 07:20:00-2012-11-01 07:40:00,14
28.0,2012-11-01 07:40:00-2012-11-01 08:00:00,7
28.0,2012-11-01 08:00:00-2012-11-01 08:20:00,12
28.0,2012-11-01 08:20:00-2012-11-01 08:40:00,9
28.0,2012-11-01 08:40:00-2012-11-01 09:00:00,9
28.0,2012-11-01 09:00:00-2012-11-01 09:20:00,14
28.0,2012-11-01 09:20:00-2012-11-01 09:40:00,15
28.0,2012-11-01 09:40:00-2012-11-01 10:00:00,13
28.0,2012-11-01 10:00:00-2012-11-01 10:20:00,23
28.0,2012-11-01 10:20:00-2012-11-01 10:40:00,26
28.0,2012-11-01 10:40:00-2012-11-01 11:00:00,31
28.0,2012-11-01 11:00:00-2012-11-01 11:20:00,21
28.0,2012-11-01 11:20:00-2012-11-01 11:40:00,24
28.0,2012-11-01 11:40:00-2012-11-01 12:00:00,15
28.0,2012-11-01 12:00:00-2012-11-01 12:20:00,32
28.0,2012-11-01 12:20:00-2012-11-01 12:40:00,18
28.0,2012-11-01 12:40:00-2012-11-01 13:00:00,25
28.0,2012-11-01 13:00:00-2012-11-01 13:20:00,19
28.0,2012-11-01 13:20:00-2012-11-01 13:40:00,20
28.0,2012-11-01 13:40:00-2012-11-01 14:00:00,27
28.0,2012-11-01 14:00:00-2012-11-01 14:20:00,26
28.0,2012-11-01 14:20:00-2012-11-01 14:40:00,18
28.0,2012-11-01 14:40:00-2012-11-01 15:00:00,22
28.0,2012-11-01 15:00:00-2012-11-01 15:20:00,28
28.0,2012-11-01 15:20:00-2012-11-01 15:40:00,26
28.0,2012-11-01 15:40:00-2012-11-01 16:00:00,17
28.0,2012-11-01 16:00:00-2012-11-01 16:20:00,24
28.0,2012-11-01 16:20:00-2012-11-01 16:40:00,22
28.0,2012-11-01 16:40:00-2012-11-01 17:00:00,23
28.0,2012-11-01 17:00:00-2012-11-01 17:20:00,19
28.0,2012-11-01 17:20:00-2012-11-01 17:40:00,28
28.0,2012-11-01 17:40:00-2012-11-01 18:00:00,14
28.0,2012-11-01 18:00:00-2012-11-01 18:20:00,14
28.0,2012-11-01 18:20:00-2012-11-01 18:40:00,22
28.0,2012-11-01 18:40:00-2012-11-01 19:00:00,17
28.0,2012-11-01 19:00:00-2012-11-01 19:20:00,17
28.0,2012-11-01 19:20:00-2012-11-01 19:40:00,14
28.0,2012-11-01 19:40:00-2012-11-01 20:00:00,16
28.0,2012-11-01 20:00:00-2012-11-01 20:20:00,11
28.0,2012-11-01 20:20:00-2012-11-01 20:40:00,12
28.0,2012-11-01 20:40:00-2012-11-01 21:00:00,13
28.0,2012-11-01 21:00:00-2012-11-01 21:20:00,13
28.0,2012-11-01 21:20:00-2012-11-01 21:40:00,11
28.0,2012-11-01 21:40:00-2012-11-01 22:00:00,17
28.0,2012-11-01 22:00:00-2012-11-01 22:20:00,12
28.0,2012-11-01 22:20:00-2012-11-01 22:40:00,16
28.0,2012-11-01 22:40:00-2012-11-01 23:00:00,24
28.0,2012-11-01 23:00:00-2012-11-01 23:20:00,11
28.0,2012-11-01 23:20:00-2012-11-01 23:40:00,6
28.0,2012-11-01 23:40:00-2012-11-02 00:00:00,5
29.0,2012-11-01 00:00:00-2012-11-01 00:20:00,4
29.0,2012-11-01 00:20:00-2012-11-01 00:40:00,22
29.0,2012-11-01 00:40:00-2012-11-01 01:00:00,4
29.0,2012-11-01 01:00:00-2012-11-01 01:20:00,3
29.0,2012-11-01 01:20:00-2012-11-01 01:40:00,2
29.0,2012-11-01 01:40:00-2012-11-01 02:00:00,2
29.0,2012-11-01 02:20:00-2012-11-01 02:40:00,1
29.0,2012-11-01 02:40:00-2012-11-01 03:00:00,2
29.0,2012-11-01 03:00:00-2012-11-01 03:20:00,2
29.0,2012-11-01 04:40:00-2012-11-01 05:00:00,1
29.0,2012-11-01 05:20:00-2012-11-01 05:40:00,1
29.0,2012-11-01 05:40:00-2012-11-01 06:00:00,6
29.0,2012-11-01 06:00:00-2012-11-01 06:20:00,10
29.0,2012-11-01 06:20:00-2012-11-01 06:40:00,7
29.0,2012-11-01 06:40:00-2012-11-01 07:00:00,5
29.0,2012-11-01 07:00:00-2012-11-01 07:20:00,10
29.0,2012-11-01 07:20:00-2012-11-01 07:40:00,12
29.0,2012-11-01 07:40:00-2012-11-01 08:00:00,4
29.0,2012-11-01 08:00:00-2012-11-01 08:20:00,1
29.0,2012-11-01 08:20:00-2012-11-01 08:40:00,9
29.0,2012-11-01 08:40:00-2012-11-01 09:00:00,9
29.0,2012-11-01 09:00:00-2012-11-01 09:20:00,10
29.0,2012-11-01 09:20:00-2012-11-01 09:40:00,11
29.0,2012-11-01 09:40:00-2012-11-01 10:00:00,5
29.0,2012-11-01 10:00:00-2012-11-01 10:20:00,15
29.0,2012-11-01 10:20:00-2012-11-01 10:40:00,6
29.0,2012-11-01 10:40:00-2012-11-01 11:00:00,16
29.0,2012-11-01 11:00:00-2012-11-01 11:20:00,9
29.0,2012-11-01 11:20:00-2012-11-01 11:40:00,10
29.0,2012-11-01 11:40:00-2012-11-01 12:00:00,14
29.0,2012-11-01 12:00:00-2012-11-01 12:20:00,2
29.0,2012-11-01 12:20:00-2012-11-01 12:40:00,8
29.0,2012-11-01 12:40:00-2012-11-01 13:00:00,13
29.0,2012-11-01 13:00:00-2012-11-01 13:20:00,10
29.0,2012-11-01 13:20:00-2012-11-01 13:40:00,10
29.0,2012-11-01 13:40:00-2012-11-01 14:00:00,9
29.0,2012-11-01 14:00:00-2012-11-01 14:20:00,17
29.0,2012-11-01 14:20:00-2012-11-01 14:40:00,8
29.0,2012-11-01 14:40:00-2012-11-01 15:00:00,13
29.0,2012-11-01 15:00:00-2012-11-01 15:20:00,20
29.0,2012-11-01 15:20:00-2012-11-01 15:40:00,11
29.0,2012-11-01 15:40:00-2012-11-01 16:00:00,13
29.0,2012-11-01 16:00:00-2012-11-01 16:20:00,9
29.0,2012-11-01 16:20:00-2012-11-01 16:40:00,9
29.0,2012-11-01 16:40:00-2012-11-01 17:00:00,10
29.0,2012-11-01 17:00:00-2012-11-01 17:20:00,9
29.0,2012-11-01 17:20:00-2012-11-01 17:40:00,9
29.0,2012-11-01 17:40:00-2012-11-01 18:00:00,12
29.0,2012-11-01 18:00:00-2012-11-01 18:20:00,13
29.0,2012-11-01 18:20:00-2012-11-01 18:40:00,5
29.0,2012-11-01 18:40:00-2012-11-01 19:00:00,18
29.0,2012-11-01 19:00:00-2012-11-01 19:20:00,10
29.0,2012-11-01 19:20:00-2012-11-01 19:40:00,9
29.0,2012-11-01 19:40:00-2012-11-01 20:00:00,15
29.0,2012-11-01 20:00:00-2012-11-01 20:20:00,5
29.0,2012-11-01 20:20:00-2012-11-01 20:40:00,13
29.0,2012-11-01 20:40:00-2012-11-01 21:00:00,7
29.0,2012-11-01 21:00:00-2012-11-01 21:20:00,17
29.0,2012-11-01 21:20:00-2012-11-01 21:40:00,15
29.0,2012-11-01 21:40:00-2012-11-01 22:00:00,12
29.0,2012-11-01 22:00:00-2012-11-01 22:20:00,6
29.0,2012-11-01 22:20:00-2012-11-01 22:40:00,11
29.0,2012-11-01 22:40:00-2012-11-01 23:00:00,11
29.0,2012-11-01 23:00:00-2012-11-01 23:20:00,5
29.0,2012-11-01 23:20:00-2012-11-01 23:40:00,5
3.0,2012-11-01 06:00:00-2012-11-01 06:20:00,3
3.0,2012-11-01 06:40:00-2012-11-01 07:00:00,1
3.0,2012-11-01 07:00:00-2012-11-01 07:20:00,1
3.0,2012-11-01 07:20:00-2012-11-01 07:40:00,2
3.0,2012-11-01 07:40:00-2012-11-01 08:00:00,4
3.0,2012-11-01 08:00:00-2012-11-01 08:20:00,5
3.0,2012-11-01 08:20:00-2012-11-01 08:40:00,3
3.0,2012-11-01 08:40:00-2012-11-01 09:00:00,1
3.0,2012-11-01 09:00:00-2012-11-01 09:20:00,5
3.0,2012-11-01 09:20:00-2012-11-01 09:40:00,2
3.0,2012-11-01 09:40:00-2012-11-01 10:00:00,1
3.0,2012-11-01 10:00:00-2012-11-01 10:20:00,2
3.0,2012-11-01 10:20:00-2012-11-01 10:40:00,4
3.0,2012-11-01 10:40:00-2012-11-01 11:00:00,4
3.0,2012-11-01 12:20:00-2012-11-01 12:40:00,4
3.0,2012-11-01 13:40:00-2012-11-01 14:00:00,1
3.0,2012-11-01 14:00:00-2012-11-01 14:20:00,1
3.0,2012-11-01 14:20:00-2012-11-01 14:40:00,2
3.0,2012-11-01 14:40:00-2012-11-01 15:00:00,2
3.0,2012-11-01 15:00:00-2012-11-01 15:20:00,2
3.0,2012-11-01 15:20:00-2012-11-01 15:40:00,2
3.0,2012-11-01 17:00:00-2012-11-01 17:20:00,1
3.0,2012-11-01 17:20:00-2012-11-01 17:40:00,3
3.0,2012-11-01 17:40:00-2012-11-01 18:00:00,1
3.0,2012-11-01 18:00:00-2012-11-01 18:20:00,1
3.0,2012-11-01 18:40:00-2012-11-01 19:00:00,1
3.0,2012-11-01 19:20:00-2012-11-01 19:40:00,1
3.0,2012-11-01 20:00:00-2012-11-01 20:20:00,1
3.0,2012-11-01 20:20:00-2012-11-01 20:40:00,2
3.0,2012-11-01 20:40:00-2012-11-01 21:00:00,2
3.0,2012-11-01 21:40:00-2012-11-01 22:00:00,2
3.0,2012-11-01 22:20:00-2012-11-01 22:40:00,1
3.0,2012-11-01 22:40:00-2012-11-01 23:00:00,2
3.0,2012-11-01 23:40:00-2012-11-02 00:00:00,1
30.0,2012-11-01 05:20:00-2012-11-01 05:40:00,3
30.0,2012-11-01 06:00:00-2012-11-01 06:20:00,2
30.0,2012-11-01 06:40:00-2012-11-01 07:00:00,2
30.0,2012-11-01 07:40:00-2012-11-01 08:00:00,1
30.0,2012-11-01 08:00:00-2012-11-01 08:20:00,1
30.0,2012-11-01 08:20:00-2012-11-01 08:40:00,4
30.0,2012-11-01 09:00:00-2012-11-01 09:20:00,2
30.0,2012-11-01 09:20:00-2012-11-01 09:40:00,4
30.0,2012-11-01 09:40:00-2012-11-01 10:00:00,3
30.0,2012-11-01 10:00:00-2012-11-01 10:20:00,2
30.0,2012-11-01 10:20:00-2012-11-01 10:40:00,1
30.0,2012-11-01 10:40:00-2012-11-01 11:00:00,4
30.0,2012-11-01 11:00:00-2012-11-01 11:20:00,3
30.0,2012-11-01 12:20:00-2012-11-01 12:40:00,5
30.0,2012-11-01 13:00:00-2012-11-01 13:20:00,1
30.0,2012-11-01 13:20:00-2012-11-01 13:40:00,3
30.0,2012-11-01 14:00:00-2012-11-01 14:20:00,1
30.0,2012-11-01 14:40:00-2012-11-01 15:00:00,4
30.0,2012-11-01 15:00:00-2012-11-01 15:20:00,1
30.0,2012-11-01 15:20:00-2012-11-01 15:40:00,1
30.0,2012-11-01 15:40:00-2012-11-01 16:00:00,1
30.0,2012-11-01 16:00:00-2012-11-01 16:20:00,1
30.0,2012-11-01 16:20:00-2012-11-01 16:40:00,4
30.0,2012-11-01 16:40:00-2012-11-01 17:00:00,1
30.0,2012-11-01 17:00:00-2012-11-01 17:20:00,2
30.0,2012-11-01 17:20:00-2012-11-01 17:40:00,1
30.0,2012-11-01 18:00:00-2012-11-01 18:20:00,1
30.0,2012-11-01 18:20:00-2012-11-01 18:40:00,1
30.0,2012-11-01 19:00:00-2012-11-01 19:20:00,1
30.0,2012-11-01 19:20:00-2012-11-01 19:40:00,1
30.0,2012-11-01 19:40:00-2012-11-01 20:00:00,1
30.0,2012-11-01 20:00:00-2012-11-01 20:20:00,2
30.0,2012-11-01 20:20:00-2012-11-01 20:40:00,2
30.0,2012-11-01 21:20:00-2012-11-01 21:40:00,2
30.0,2012-11-01 21:40:00-2012-11-01 22:00:00,1
30.0,2012-11-01 22:00:00-2012-11-01 22:20:00,1
30.0,2012-11-01 22:20:00-2012-11-01 22:40:00,1
30.0,2012-11-01 22:40:00-2012-11-01 23:00:00,2
30.0,2012-11-01 23:40:00-2012-11-02 00:00:00,1
31.0,2012-11-01 00:00:00-2012-11-01 00:20:00,2
31.0,2012-11-01 00:20:00-2012-11-01 00:40:00,10
31.0,2012-11-01 00:40:00-2012-11-01 01:00:00,5
31.0,2012-11-01 01:00:00-2012-11-01 01:20:00,5
31.0,2012-11-01 01:20:00-2012-11-01 01:40:00,3
31.0,2012-11-01 01:40:00-2012-11-01 02:00:00,2
31.0,2012-11-01 02:20:00-2012-11-01 02:40:00,1
31.0,2012-11-01 03:20:00-2012-11-01 03:40:00,2
31.0,2012-11-01 03:40:00-2012-11-01 04:00:00,1
31.0,2012-11-01 04:40:00-2012-11-01 05:00:00,2
31.0,2012-11-01 05:00:00-2012-11-01 05:20:00,4
31.0,2012-11-01 05:20:00-2012-11-01 05:40:00,6
31.0,2012-11-01 05:40:00-2012-11-01 06:00:00,4
31.0,2012-11-01 06:00:00-2012-11-01 06:20:00,8
31.0,2012-11-01 06:20:00-2012-11-01 06:40:00,19
31.0,2012-11-01 06:40:00-2012-11-01 07:00:00,12
31.0,2012-11-01 07:00:00-2012-11-01 07:20:00,11
31.0,2012-11-01 07:20:00-2012-11-01 07:40:00,13
31.0,2012-11-01 07:40:00-2012-11-01 08:00:00,12
31.0,2012-11-01 08:00:00-2012-11-01 08:20:00,25
31.0,2012-11-01 08:20:00-2012-11-01 08:40:00,30
31.0,2012-11-01 08:40:00-2012-11-01 09:00:00,23
31.0,2012-11-01 09:00:00-2012-11-01 09:20:00,24
31.0,2012-11-01 09:20:00-2012-11-01 09:40:00,24
31.0,2012-11-01 09:40:00-2012-11-01 10:00:00,23
31.0,2012-11-01 10:00:00-2012-11-01 10:20:00,20
31.0,2012-11-01 10:20:00-2012-11-01 10:40:00,18
31.0,2012-11-01 10:40:00-2012-11-01 11:00:00,17
31.0,2012-11-01 11:00:00-2012-11-01 11:20:00,14
31.0,2012-11-01 11:20:00-2012-11-01 11:40:00,15
31.0,2012-11-01 11:40:00-2012-11-01 12:00:00,20
31.0,2012-11-01 12:00:00-2012-11-01 12:20:00,16
31.0,2012-11-01 12:20:00-2012-11-01 12:40:00,26
31.0,2012-11-01 12:40:00-2012-11-01 13:00:00,16
31.0,2012-11-01 13:00:00-2012-11-01 13:20:00,18
31.0,2012-11-01 13:20:00-2012-11-01 13:40:00,27
31.0,2012-11-01 13:40:00-2012-11-01 14:00:00,29
31.0,2012-11-01 14:00:00-2012-11-01 14:20:00,13
31.0,2012-11-01 14:20:00-2012-11-01 14:40:00,14
31.0,2012-11-01 14:40:00-2012-11-01 15:00:00,21
31.0,2012-11-01 15:00:00-2012-11-01 15:20:00,29
31.0,2012-11-01 15:20:00-2012-11-01 15:40:00,16
31.0,2012-11-01 15:40:00-2012-11-01 16:00:00,14
31.0,2012-11-01 16:00:00-2012-11-01 16:20:00,28
31.0,2012-11-01 16:20:00-2012-11-01 16:40:00,21
31.0,2012-11-01 16:40:00-2012-11-01 17:00:00,25
31.0,2012-11-01 17:00:00-2012-11-01 17:20:00,16
31.0,2012-11-01 17:20:00-2012-11-01 17:40:00,28
31.0,2012-11-01 17:40:00-2012-11-01 18:00:00,23
31.0,2012-11-01 18:00:00-2012-11-01 18:20:00,17
31.0,2012-11-01 18:20:00-2012-11-01 18:40:00,21
31.0,2012-11-01 18:40:00-2012-11-01 19:00:00,28
31.0,2012-11-01 19:00:00-2012-11-01 19:20:00,8
31.0,2012-11-01 19:20:00-2012-11-01 19:40:00,20
31.0,2012-11-01 19:40:00-2012-11-01 20:00:00,15
31.0,2012-11-01 20:00:00-2012-11-01 20:20:00,16
31.0,2012-11-01 20:20:00-2012-11-01 20:40:00,19
31.0,2012-11-01 20:40:00-2012-11-01 21:00:00,16
31.0,2012-11-01 21:00:00-2012-11-01 21:20:00,22
31.0,2012-11-01 21:20:00-2012-11-01 21:40:00,24
31.0,2012-11-01 21:40:00-2012-11-01 22:00:00,17
31.0,2012-11-01 22:00:00-2012-11-01 22:20:00,23
31.0,2012-11-01 22:20:00-2012-11-01 22:40:00,13
31.0,2012-11-01 22:40:00-2012-11-01 23:00:00,18
31.0,2012-11-01 23:00:00-2012-11-01 23:20:00,7
31.0,2012-11-01 23:20:00-2012-11-01 23:40:00,10
31.0,2012-11-01 23:40:00-2012-11-02 00:00:00,5
32.0,2012-11-01 00:00:00-2012-11-01 00:20:00,1
32.0,2012-11-01 00:20:00-2012-11-01 00:40:00,21
32.0,2012-11-01 00:40:00-2012-11-01 01:00:00,10
32.0,2012-11-01 01:00:00-2012-11-01 01:20:00,7
32.0,2012-11-01 01:20:00-2012-11-01 01:40:00,4
32.0,2012-11-01 01:40:00-2012-11-01 02:00:00,7
32.0,2012-11-01 02:00:00-2012-11-01 02:20:00,3
32.0,2012-11-01 02:20:00-2012-11-01 02:40:00,9
32.0,2012-11-01 02:40:00-2012-11-01 03:00:00,3
32.0,2012-11-01 03:20:00-2012-11-01 03:40:00,2
32.0,2012-11-01 04:00:00-2012-11-01 04:20:00,2
32.0,2012-11-01 04:20:00-2012-11-01 04:40:00,9
32.0,2012-11-01 04:40:00-2012-11-01 05:00:00,5
32.0,2012-11-01 05:00:00-2012-11-01 05:20:00,5
32.0,2012-11-01 05:20:00-2012-11-01 05:40:00,3
32.0,2012-11-01 05:40:00-2012-11-01 06:00:00,11
32.0,2012-11-01 06:00:00-2012-11-01 06:20:00,35
32.0,2012-11-01 06:20:00-2012-11-01 06:40:00,41
32.0,2012-11-01 06:40:00-2012-11-01 07:00:00,44
32.0,2012-11-01 07:00:00-2012-11-01 07:20:00,43
32.0,2012-11-01 07:20:00-2012-11-01 07:40:00,68
32.0,2012-11-01 07:40:00-2012-11-01 08:00:00,64
32.0,2012-11-01 08:00:00-2012-11-01 08:20:00,52
32.0,2012-11-01 08:20:00-2012-11-01 08:40:00,63
32.0,2012-11-01 08:40:00-2012-11-01 09:00:00,80
32.0,2012-11-01 09:00:00-2012-11-01 09:20:00,65
32.0,2012-11-01 09:20:00-2012-11-01 09:40:00,68
32.0,2012-11-01 09:40:00-2012-11-01 10:00:00,62
32.0,2012-11-01 10:00:00-2012-11-01 10:20:00,54
32.0,2012-11-01 10:20:00-2012-11-01 10:40:00,50
32.0,2012-11-01 10:40:00-2012-11-01 11:00:00,58
32.0,2012-11-01 11:00:00-2012-11-01 11:20:00,45
32.0,2012-11-01 11:20:00-2012-11-01 11:40:00,47
32.0,2012-11-01 11:40:00-2012-11-01 12:00:00,56
32.0,2012-11-01 12:00:00-2012-11-01 12:20:00,53
32.0,2012-11-01 12:20:00-2012-11-01 12:40:00,64
32.0,2012-11-01 12:40:00-2012-11-01 13:00:00,52
32.0,2012-11-01 13:00:00-2012-11-01 13:20:00,54
32.0,2012-11-01 13:20:00-2012-11-01 13:40:00,57
32.0,2012-11-01 13:40:00-2012-11-01 14:00:00,62
32.0,2012-11-01 14:00:00-2012-11-01 14:20:00,55
32.0,2012-11-01 14:20:00-2012-11-01 14:40:00,57
32.0,2012-11-01 14:40:00-2012-11-01 15:00:00,53
32.0,2012-11-01 15:00:00-2012-11-01 15:20:00,73
32.0,2012-11-01 15:20:00-2012-11-01 15:40:00,61
32.0,2012-11-01 15:40:00-2012-11-01 16:00:00,50
32.0,2012-11-01 16:00:00-2012-11-01 16:20:00,51
32.0,2012-11-01 16:20:00-2012-11-01 16:40:00,71
32.0,2012-11-01 16:40:00-2012-11-01 17:00:00,60
32.0,2012-11-01 17:00:00-2012-11-01 17:20:00,43
32.0,2012-11-01 17:20:00-2012-11-01 17:40:00,69
32.0,2012-11-01 17:40:00-2012-11-01 18:00:00,76
32.0,2012-11-01 18:00:00-2012-11-01 18:20:00,65
32.0,2012-11-01 18:20:00-2012-11-01 18:40:00,48
32.0,2012-11-01 18:40:00-2012-11-01 19:00:00,52
32.0,2012-11-01 19:00:00-2012-11-01 19:20:00,51
32.0,2012-11-01 19:20:00-2012-11-01 19:40:00,49
32.0,2012-11-01 19:40:00-2012-11-01 20:00:00,52
32.0,2012-11-01 20:00:00-2012-11-01 20:20:00,29
32.0,2012-11-01 20:20:00-2012-11-01 20:40:00,45
32.0,2012-11-01 20:40:00-2012-11-01 21:00:00,35
32.0,2012-11-01 21:00:00-2012-11-01 21:20:00,41
32.0,2012-11-01 21:20:00-2012-11-01 21:40:00,46
32.0,2012-11-01 21:40:00-2012-11-01 22:00:00,30
32.0,2012-11-01 22:00:00-2012-11-01 22:20:00,38
32.0,2012-11-01 22:20:00-2012-11-01 22:40:00,33
32.0,2012-11-01 22:40:00-2012-11-01 23:00:00,39
32.0,2012-11-01 23:00:00-2012-11-01 23:20:00,27
32.0,2012-11-01 23:20:00-2012-11-01 23:40:00,31
32.0,2012-11-01 23:40:00-2012-11-02 00:00:00,25
33.0,2012-11-01 00:00:00-2012-11-01 00:20:00,7
33.0,2012-11-01 00:20:00-2012-11-01 00:40:00,47
33.0,2012-11-01 00:40:00-2012-11-01 01:00:00,32
33.0,2012-11-01 01:00:00-2012-11-01 01:20:00,26
33.0,2012-11-01 01:20:00-2012-11-01 01:40:00,20
33.0,2012-11-01 01:40:00-2012-11-01 02:00:00,31
33.0,2012-11-01 02:00:00-2012-11-01 02:20:00,18
33.0,2012-11-01 02:20:00-2012-11-01 02:40:00,15
33.0,2012-11-01 02:40:00-2012-11-01 03:00:00,21
33.0,2012-11-01 03:00:00-2012-11-01 03:20:00,17
33.0,2012-11-01 03:20:00-2012-11-01 03:40:00,3
33.0,2012-11-01 03:40:00-2012-11-01 04:00:00,6
33.0,2012-11-01 04:00:00-2012-11-01 04:20:00,10
33.0,2012-11-01 04:20:00-2012-11-01 04:40:00,8
33.0,2012-11-01 04:40:00-2012-11-01 05:00:00,7
33.0,2012-11-01 05:00:00-2012-11-01 05:20:00,10
33.0,2012-11-01 05:20:00-2012-11-01 05:40:00,13
33.0,2012-11-01 05:40:00-2012-11-01 06:00:00,20
33.0,2012-11-01 06:00:00-2012-11-01 06:20:00,45
33.0,2012-11-01 06:20:00-2012-11-01 06:40:00,69
33.0,2012-11-01 06:40:00-2012-11-01 07:00:00,83
33.0,2012-11-01 07:00:00-2012-11-01 07:20:00,72
33.0,2012-11-01 07:20:00-2012-11-01 07:40:00,66
33.0,2012-11-01 07:40:00-2012-11-01 08:00:00,79
33.0,2012-11-01 08:00:00-2012-11-01 08:20:00,100
33.0,2012-11-01 08:20:00-2012-11-01 08:40:00,79
33.0,2012-11-01 08:40:00-2012-11-01 09:00:00,136
33.0,2012-11-01 09:00:00-2012-11-01 09:20:00,107
33.0,2012-11-01 09:20:00-2012-11-01 09:40:00,125
33.0,2012-11-01 09:40:00-2012-11-01 10:00:00,92
33.0,2012-11-01 10:00:00-2012-11-01 10:20:00,104
33.0,2012-11-01 10:20:00-2012-11-01 10:40:00,84
33.0,2012-11-01 10:40:00-2012-11-01 11:00:00,83
33.0,2012-11-01 11:00:00-2012-11-01 11:20:00,99
33.0,2012-11-01 11:20:00-2012-11-01 11:40:00,99
33.0,2012-11-01 11:40:00-2012-11-01 12:00:00,82
33.0,2012-11-01 12:00:00-2012-11-01 12:20:00,73
33.0,2012-11-01 12:20:00-2012-11-01 12:40:00,103
33.0,2012-11-01 12:40:00-2012-11-01 13:00:00,76
33.0,2012-11-01 13:00:00-2012-11-01 13:20:00,120
33.0,2012-11-01 13:20:00-2012-11-01 13:40:00,108
33.0,2012-11-01 13:40:00-2012-11-01 14:00:00,103
33.0,2012-11-01 14:00:00-2012-11-01 14:20:00,132
33.0,2012-11-01 14:20:00-2012-11-01 14:40:00,85
