GridID,TimeInterval,DataCount
10.0,2012-11-07 22:20:00-2012-11-07 22:40:00,1
10.0,2012-11-07 23:20:00-2012-11-07 23:40:00,2
100.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
100.0,2012-11-07 07:00:00-2012-11-07 07:20:00,2
100.0,2012-11-07 07:20:00-2012-11-07 07:40:00,1
100.0,2012-11-07 07:40:00-2012-11-07 08:00:00,3
100.0,2012-11-07 08:00:00-2012-11-07 08:20:00,1
100.0,2012-11-07 08:40:00-2012-11-07 09:00:00,2
100.0,2012-11-07 09:20:00-2012-11-07 09:40:00,5
100.0,2012-11-07 09:40:00-2012-11-07 10:00:00,2
100.0,2012-11-07 10:20:00-2012-11-07 10:40:00,5
100.0,2012-11-07 11:00:00-2012-11-07 11:20:00,1
100.0,2012-11-07 11:20:00-2012-11-07 11:40:00,2
100.0,2012-11-07 12:00:00-2012-11-07 12:20:00,1
100.0,2012-11-07 12:40:00-2012-11-07 13:00:00,2
100.0,2012-11-07 15:00:00-2012-11-07 15:20:00,1
100.0,2012-11-07 16:20:00-2012-11-07 16:40:00,1
100.0,2012-11-07 16:40:00-2012-11-07 17:00:00,1
100.0,2012-11-07 17:00:00-2012-11-07 17:20:00,2
100.0,2012-11-07 17:20:00-2012-11-07 17:40:00,3
100.0,2012-11-07 18:20:00-2012-11-07 18:40:00,1
100.0,2012-11-07 19:00:00-2012-11-07 19:20:00,2
100.0,2012-11-07 19:20:00-2012-11-07 19:40:00,1
100.0,2012-11-07 20:00:00-2012-11-07 20:20:00,1
100.0,2012-11-07 21:00:00-2012-11-07 21:20:00,1
100.0,2012-11-07 22:20:00-2012-11-07 22:40:00,1
100.0,2012-11-07 22:40:00-2012-11-07 23:00:00,3
100.0,2012-11-08 00:00:00-2012-11-08 00:20:00,1
11.0,2012-11-07 00:20:00-2012-11-07 00:40:00,3
11.0,2012-11-07 05:00:00-2012-11-07 05:20:00,2
11.0,2012-11-07 05:20:00-2012-11-07 05:40:00,1
11.0,2012-11-07 05:40:00-2012-11-07 06:00:00,1
11.0,2012-11-07 06:00:00-2012-11-07 06:20:00,13
11.0,2012-11-07 06:20:00-2012-11-07 06:40:00,19
11.0,2012-11-07 06:40:00-2012-11-07 07:00:00,24
11.0,2012-11-07 07:00:00-2012-11-07 07:20:00,21
11.0,2012-11-07 07:20:00-2012-11-07 07:40:00,29
11.0,2012-11-07 07:40:00-2012-11-07 08:00:00,25
11.0,2012-11-07 08:00:00-2012-11-07 08:20:00,22
11.0,2012-11-07 08:20:00-2012-11-07 08:40:00,29
11.0,2012-11-07 08:40:00-2012-11-07 09:00:00,12
11.0,2012-11-07 09:00:00-2012-11-07 09:20:00,16
11.0,2012-11-07 09:20:00-2012-11-07 09:40:00,8
11.0,2012-11-07 09:40:00-2012-11-07 10:00:00,9
11.0,2012-11-07 10:00:00-2012-11-07 10:20:00,9
11.0,2012-11-07 10:20:00-2012-11-07 10:40:00,4
11.0,2012-11-07 10:40:00-2012-11-07 11:00:00,5
11.0,2012-11-07 11:00:00-2012-11-07 11:20:00,5
11.0,2012-11-07 11:20:00-2012-11-07 11:40:00,10
11.0,2012-11-07 11:40:00-2012-11-07 12:00:00,10
11.0,2012-11-07 12:00:00-2012-11-07 12:20:00,3
11.0,2012-11-07 12:20:00-2012-11-07 12:40:00,9
11.0,2012-11-07 12:40:00-2012-11-07 13:00:00,6
11.0,2012-11-07 13:00:00-2012-11-07 13:20:00,3
11.0,2012-11-07 13:20:00-2012-11-07 13:40:00,7
11.0,2012-11-07 13:40:00-2012-11-07 14:00:00,8
11.0,2012-11-07 14:00:00-2012-11-07 14:20:00,14
11.0,2012-11-07 14:20:00-2012-11-07 14:40:00,14
11.0,2012-11-07 14:40:00-2012-11-07 15:00:00,1
11.0,2012-11-07 15:00:00-2012-11-07 15:20:00,9
11.0,2012-11-07 15:20:00-2012-11-07 15:40:00,4
11.0,2012-11-07 15:40:00-2012-11-07 16:00:00,8
11.0,2012-11-07 16:00:00-2012-11-07 16:20:00,9
11.0,2012-11-07 16:20:00-2012-11-07 16:40:00,6
11.0,2012-11-07 16:40:00-2012-11-07 17:00:00,10
11.0,2012-11-07 17:00:00-2012-11-07 17:20:00,2
11.0,2012-11-07 17:20:00-2012-11-07 17:40:00,4
11.0,2012-11-07 17:40:00-2012-11-07 18:00:00,6
11.0,2012-11-07 18:00:00-2012-11-07 18:20:00,3
11.0,2012-11-07 18:20:00-2012-11-07 18:40:00,2
11.0,2012-11-07 18:40:00-2012-11-07 19:00:00,2
11.0,2012-11-07 19:00:00-2012-11-07 19:20:00,6
11.0,2012-11-07 19:20:00-2012-11-07 19:40:00,6
11.0,2012-11-07 19:40:00-2012-11-07 20:00:00,4
11.0,2012-11-07 20:00:00-2012-11-07 20:20:00,3
11.0,2012-11-07 20:20:00-2012-11-07 20:40:00,4
11.0,2012-11-07 20:40:00-2012-11-07 21:00:00,7
11.0,2012-11-07 21:00:00-2012-11-07 21:20:00,3
11.0,2012-11-07 21:20:00-2012-11-07 21:40:00,6
11.0,2012-11-07 22:00:00-2012-11-07 22:20:00,5
11.0,2012-11-07 22:20:00-2012-11-07 22:40:00,6
11.0,2012-11-07 22:40:00-2012-11-07 23:00:00,2
11.0,2012-11-07 23:00:00-2012-11-07 23:20:00,5
11.0,2012-11-07 23:20:00-2012-11-07 23:40:00,2
11.0,2012-11-07 23:40:00-2012-11-08 00:00:00,3
11.0,2012-11-08 00:00:00-2012-11-08 00:20:00,1
12.0,2012-11-07 00:00:00-2012-11-07 00:20:00,2
12.0,2012-11-07 00:20:00-2012-11-07 00:40:00,8
12.0,2012-11-07 00:40:00-2012-11-07 01:00:00,5
12.0,2012-11-07 01:20:00-2012-11-07 01:40:00,2
12.0,2012-11-07 02:00:00-2012-11-07 02:20:00,2
12.0,2012-11-07 02:20:00-2012-11-07 02:40:00,2
12.0,2012-11-07 02:40:00-2012-11-07 03:00:00,2
12.0,2012-11-07 04:00:00-2012-11-07 04:20:00,5
12.0,2012-11-07 04:20:00-2012-11-07 04:40:00,2
12.0,2012-11-07 04:40:00-2012-11-07 05:00:00,3
12.0,2012-11-07 05:00:00-2012-11-07 05:20:00,3
12.0,2012-11-07 05:20:00-2012-11-07 05:40:00,8
12.0,2012-11-07 05:40:00-2012-11-07 06:00:00,15
12.0,2012-11-07 06:00:00-2012-11-07 06:20:00,11
12.0,2012-11-07 06:20:00-2012-11-07 06:40:00,9
12.0,2012-11-07 06:40:00-2012-11-07 07:00:00,15
12.0,2012-11-07 07:00:00-2012-11-07 07:20:00,22
12.0,2012-11-07 07:20:00-2012-11-07 07:40:00,34
12.0,2012-11-07 07:40:00-2012-11-07 08:00:00,48
12.0,2012-11-07 08:00:00-2012-11-07 08:20:00,45
12.0,2012-11-07 08:20:00-2012-11-07 08:40:00,42
12.0,2012-11-07 08:40:00-2012-11-07 09:00:00,48
12.0,2012-11-07 09:00:00-2012-11-07 09:20:00,43
12.0,2012-11-07 09:20:00-2012-11-07 09:40:00,39
12.0,2012-11-07 09:40:00-2012-11-07 10:00:00,26
12.0,2012-11-07 10:00:00-2012-11-07 10:20:00,29
12.0,2012-11-07 10:20:00-2012-11-07 10:40:00,36
12.0,2012-11-07 10:40:00-2012-11-07 11:00:00,27
12.0,2012-11-07 11:00:00-2012-11-07 11:20:00,38
12.0,2012-11-07 11:20:00-2012-11-07 11:40:00,33
12.0,2012-11-07 11:40:00-2012-11-07 12:00:00,39
12.0,2012-11-07 12:00:00-2012-11-07 12:20:00,24
12.0,2012-11-07 12:20:00-2012-11-07 12:40:00,25
12.0,2012-11-07 12:40:00-2012-11-07 13:00:00,29
12.0,2012-11-07 13:00:00-2012-11-07 13:20:00,32
12.0,2012-11-07 13:20:00-2012-11-07 13:40:00,31
12.0,2012-11-07 13:40:00-2012-11-07 14:00:00,42
12.0,2012-11-07 14:00:00-2012-11-07 14:20:00,31
12.0,2012-11-07 14:20:00-2012-11-07 14:40:00,29
12.0,2012-11-07 14:40:00-2012-11-07 15:00:00,51
12.0,2012-11-07 15:00:00-2012-11-07 15:20:00,34
12.0,2012-11-07 15:20:00-2012-11-07 15:40:00,34
12.0,2012-11-07 15:40:00-2012-11-07 16:00:00,42
12.0,2012-11-07 16:00:00-2012-11-07 16:20:00,54
12.0,2012-11-07 16:20:00-2012-11-07 16:40:00,45
12.0,2012-11-07 16:40:00-2012-11-07 17:00:00,41
12.0,2012-11-07 17:00:00-2012-11-07 17:20:00,36
12.0,2012-11-07 17:20:00-2012-11-07 17:40:00,30
12.0,2012-11-07 17:40:00-2012-11-07 18:00:00,44
12.0,2012-11-07 18:00:00-2012-11-07 18:20:00,50
12.0,2012-11-07 18:20:00-2012-11-07 18:40:00,42
12.0,2012-11-07 18:40:00-2012-11-07 19:00:00,36
12.0,2012-11-07 19:00:00-2012-11-07 19:20:00,34
12.0,2012-11-07 19:20:00-2012-11-07 19:40:00,40
12.0,2012-11-07 19:40:00-2012-11-07 20:00:00,24
12.0,2012-11-07 20:00:00-2012-11-07 20:20:00,31
12.0,2012-11-07 20:20:00-2012-11-07 20:40:00,26
12.0,2012-11-07 20:40:00-2012-11-07 21:00:00,23
12.0,2012-11-07 21:00:00-2012-11-07 21:20:00,48
12.0,2012-11-07 21:20:00-2012-11-07 21:40:00,30
12.0,2012-11-07 21:40:00-2012-11-07 22:00:00,28
12.0,2012-11-07 22:00:00-2012-11-07 22:20:00,27
12.0,2012-11-07 22:20:00-2012-11-07 22:40:00,30
12.0,2012-11-07 22:40:00-2012-11-07 23:00:00,25
12.0,2012-11-07 23:00:00-2012-11-07 23:20:00,25
12.0,2012-11-07 23:20:00-2012-11-07 23:40:00,18
12.0,2012-11-07 23:40:00-2012-11-08 00:00:00,14
12.0,2012-11-08 00:00:00-2012-11-08 00:20:00,11
12.0,2012-11-08 02:20:00-2012-11-08 02:40:00,1
12.0,2012-11-08 03:20:00-2012-11-08 03:40:00,1
12.0,2012-11-08 04:20:00-2012-11-08 04:40:00,2
13.0,2012-11-07 00:00:00-2012-11-07 00:20:00,4
13.0,2012-11-07 00:20:00-2012-11-07 00:40:00,6
13.0,2012-11-07 00:40:00-2012-11-07 01:00:00,2
13.0,2012-11-07 01:00:00-2012-11-07 01:20:00,3
13.0,2012-11-07 01:20:00-2012-11-07 01:40:00,3
13.0,2012-11-07 01:40:00-2012-11-07 02:00:00,3
13.0,2012-11-07 02:40:00-2012-11-07 03:00:00,2
13.0,2012-11-07 04:20:00-2012-11-07 04:40:00,2
13.0,2012-11-07 04:40:00-2012-11-07 05:00:00,2
13.0,2012-11-07 05:00:00-2012-11-07 05:20:00,1
13.0,2012-11-07 05:20:00-2012-11-07 05:40:00,10
13.0,2012-11-07 05:40:00-2012-11-07 06:00:00,8
13.0,2012-11-07 06:00:00-2012-11-07 06:20:00,15
13.0,2012-11-07 06:20:00-2012-11-07 06:40:00,24
13.0,2012-11-07 06:40:00-2012-11-07 07:00:00,14
13.0,2012-11-07 07:00:00-2012-11-07 07:20:00,26
13.0,2012-11-07 07:20:00-2012-11-07 07:40:00,27
13.0,2012-11-07 07:40:00-2012-11-07 08:00:00,27
13.0,2012-11-07 08:00:00-2012-11-07 08:20:00,32
13.0,2012-11-07 08:20:00-2012-11-07 08:40:00,36
13.0,2012-11-07 08:40:00-2012-11-07 09:00:00,39
13.0,2012-11-07 09:00:00-2012-11-07 09:20:00,48
13.0,2012-11-07 09:20:00-2012-11-07 09:40:00,40
13.0,2012-11-07 09:40:00-2012-11-07 10:00:00,41
13.0,2012-11-07 10:00:00-2012-11-07 10:20:00,44
13.0,2012-11-07 10:20:00-2012-11-07 10:40:00,26
13.0,2012-11-07 10:40:00-2012-11-07 11:00:00,22
13.0,2012-11-07 11:00:00-2012-11-07 11:20:00,26
13.0,2012-11-07 11:20:00-2012-11-07 11:40:00,30
13.0,2012-11-07 11:40:00-2012-11-07 12:00:00,32
13.0,2012-11-07 12:00:00-2012-11-07 12:20:00,22
13.0,2012-11-07 12:20:00-2012-11-07 12:40:00,22
13.0,2012-11-07 12:40:00-2012-11-07 13:00:00,27
13.0,2012-11-07 13:00:00-2012-11-07 13:20:00,30
13.0,2012-11-07 13:20:00-2012-11-07 13:40:00,33
13.0,2012-11-07 13:40:00-2012-11-07 14:00:00,21
13.0,2012-11-07 14:00:00-2012-11-07 14:20:00,21
13.0,2012-11-07 14:20:00-2012-11-07 14:40:00,17
13.0,2012-11-07 14:40:00-2012-11-07 15:00:00,24
13.0,2012-11-07 15:00:00-2012-11-07 15:20:00,31
13.0,2012-11-07 15:20:00-2012-11-07 15:40:00,32
13.0,2012-11-07 15:40:00-2012-11-07 16:00:00,39
13.0,2012-11-07 16:00:00-2012-11-07 16:20:00,22
13.0,2012-11-07 16:20:00-2012-11-07 16:40:00,31
13.0,2012-11-07 16:40:00-2012-11-07 17:00:00,24
13.0,2012-11-07 17:00:00-2012-11-07 17:20:00,28
13.0,2012-11-07 17:20:00-2012-11-07 17:40:00,25
13.0,2012-11-07 17:40:00-2012-11-07 18:00:00,32
13.0,2012-11-07 18:00:00-2012-11-07 18:20:00,27
13.0,2012-11-07 18:20:00-2012-11-07 18:40:00,22
13.0,2012-11-07 18:40:00-2012-11-07 19:00:00,19
13.0,2012-11-07 19:00:00-2012-11-07 19:20:00,14
13.0,2012-11-07 19:20:00-2012-11-07 19:40:00,17
13.0,2012-11-07 19:40:00-2012-11-07 20:00:00,19
13.0,2012-11-07 20:00:00-2012-11-07 20:20:00,10
13.0,2012-11-07 20:20:00-2012-11-07 20:40:00,25
13.0,2012-11-07 20:40:00-2012-11-07 21:00:00,24
13.0,2012-11-07 21:00:00-2012-11-07 21:20:00,20
13.0,2012-11-07 21:20:00-2012-11-07 21:40:00,15
13.0,2012-11-07 21:40:00-2012-11-07 22:00:00,21
13.0,2012-11-07 22:00:00-2012-11-07 22:20:00,14
13.0,2012-11-07 22:20:00-2012-11-07 22:40:00,20
13.0,2012-11-07 22:40:00-2012-11-07 23:00:00,22
13.0,2012-11-07 23:00:00-2012-11-07 23:20:00,15
13.0,2012-11-07 23:20:00-2012-11-07 23:40:00,12
13.0,2012-11-07 23:40:00-2012-11-08 00:00:00,9
13.0,2012-11-08 00:00:00-2012-11-08 00:20:00,3
14.0,2012-11-07 00:00:00-2012-11-07 00:20:00,3
14.0,2012-11-07 00:20:00-2012-11-07 00:40:00,5
14.0,2012-11-07 00:40:00-2012-11-07 01:00:00,6
14.0,2012-11-07 01:00:00-2012-11-07 01:20:00,13
14.0,2012-11-07 01:40:00-2012-11-07 02:00:00,2
14.0,2012-11-07 02:20:00-2012-11-07 02:40:00,3
14.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
14.0,2012-11-07 05:20:00-2012-11-07 05:40:00,2
14.0,2012-11-07 05:40:00-2012-11-07 06:00:00,3
14.0,2012-11-07 06:00:00-2012-11-07 06:20:00,7
14.0,2012-11-07 06:20:00-2012-11-07 06:40:00,6
14.0,2012-11-07 06:40:00-2012-11-07 07:00:00,5
14.0,2012-11-07 07:00:00-2012-11-07 07:20:00,6
14.0,2012-11-07 07:20:00-2012-11-07 07:40:00,13
14.0,2012-11-07 07:40:00-2012-11-07 08:00:00,11
14.0,2012-11-07 08:00:00-2012-11-07 08:20:00,21
14.0,2012-11-07 08:20:00-2012-11-07 08:40:00,13
14.0,2012-11-07 08:40:00-2012-11-07 09:00:00,21
14.0,2012-11-07 09:00:00-2012-11-07 09:20:00,16
14.0,2012-11-07 09:20:00-2012-11-07 09:40:00,24
14.0,2012-11-07 09:40:00-2012-11-07 10:00:00,9
14.0,2012-11-07 10:00:00-2012-11-07 10:20:00,17
14.0,2012-11-07 10:20:00-2012-11-07 10:40:00,13
14.0,2012-11-07 10:40:00-2012-11-07 11:00:00,15
14.0,2012-11-07 11:00:00-2012-11-07 11:20:00,16
14.0,2012-11-07 11:20:00-2012-11-07 11:40:00,10
14.0,2012-11-07 11:40:00-2012-11-07 12:00:00,13
14.0,2012-11-07 12:00:00-2012-11-07 12:20:00,16
14.0,2012-11-07 12:20:00-2012-11-07 12:40:00,22
14.0,2012-11-07 12:40:00-2012-11-07 13:00:00,15
14.0,2012-11-07 13:00:00-2012-11-07 13:20:00,25
14.0,2012-11-07 13:20:00-2012-11-07 13:40:00,11
14.0,2012-11-07 13:40:00-2012-11-07 14:00:00,17
14.0,2012-11-07 14:00:00-2012-11-07 14:20:00,19
14.0,2012-11-07 14:20:00-2012-11-07 14:40:00,17
14.0,2012-11-07 14:40:00-2012-11-07 15:00:00,20
14.0,2012-11-07 15:00:00-2012-11-07 15:20:00,22
14.0,2012-11-07 15:20:00-2012-11-07 15:40:00,35
14.0,2012-11-07 15:40:00-2012-11-07 16:00:00,19
14.0,2012-11-07 16:00:00-2012-11-07 16:20:00,20
14.0,2012-11-07 16:20:00-2012-11-07 16:40:00,22
14.0,2012-11-07 16:40:00-2012-11-07 17:00:00,34
14.0,2012-11-07 17:00:00-2012-11-07 17:20:00,26
14.0,2012-11-07 17:20:00-2012-11-07 17:40:00,26
14.0,2012-11-07 17:40:00-2012-11-07 18:00:00,33
14.0,2012-11-07 18:00:00-2012-11-07 18:20:00,34
14.0,2012-11-07 18:20:00-2012-11-07 18:40:00,33
14.0,2012-11-07 18:40:00-2012-11-07 19:00:00,20
14.0,2012-11-07 19:00:00-2012-11-07 19:20:00,19
14.0,2012-11-07 19:20:00-2012-11-07 19:40:00,25
14.0,2012-11-07 19:40:00-2012-11-07 20:00:00,30
14.0,2012-11-07 20:00:00-2012-11-07 20:20:00,12
14.0,2012-11-07 20:20:00-2012-11-07 20:40:00,23
14.0,2012-11-07 20:40:00-2012-11-07 21:00:00,24
14.0,2012-11-07 21:00:00-2012-11-07 21:20:00,16
14.0,2012-11-07 21:20:00-2012-11-07 21:40:00,18
14.0,2012-11-07 21:40:00-2012-11-07 22:00:00,17
14.0,2012-11-07 22:00:00-2012-11-07 22:20:00,13
14.0,2012-11-07 22:20:00-2012-11-07 22:40:00,9
14.0,2012-11-07 22:40:00-2012-11-07 23:00:00,12
14.0,2012-11-07 23:00:00-2012-11-07 23:20:00,15
14.0,2012-11-07 23:20:00-2012-11-07 23:40:00,10
14.0,2012-11-07 23:40:00-2012-11-08 00:00:00,7
14.0,2012-11-08 00:00:00-2012-11-08 00:20:00,3
15.0,2012-11-07 00:00:00-2012-11-07 00:20:00,2
15.0,2012-11-07 00:20:00-2012-11-07 00:40:00,11
15.0,2012-11-07 00:40:00-2012-11-07 01:00:00,5
15.0,2012-11-07 01:00:00-2012-11-07 01:20:00,6
15.0,2012-11-07 01:20:00-2012-11-07 01:40:00,2
15.0,2012-11-07 01:40:00-2012-11-07 02:00:00,5
15.0,2012-11-07 02:00:00-2012-11-07 02:20:00,4
15.0,2012-11-07 02:20:00-2012-11-07 02:40:00,1
15.0,2012-11-07 02:40:00-2012-11-07 03:00:00,6
15.0,2012-11-07 03:00:00-2012-11-07 03:20:00,3
15.0,2012-11-07 03:20:00-2012-11-07 03:40:00,6
15.0,2012-11-07 03:40:00-2012-11-07 04:00:00,3
15.0,2012-11-07 04:00:00-2012-11-07 04:20:00,4
15.0,2012-11-07 04:20:00-2012-11-07 04:40:00,4
15.0,2012-11-07 04:40:00-2012-11-07 05:00:00,7
15.0,2012-11-07 05:00:00-2012-11-07 05:20:00,4
15.0,2012-11-07 05:20:00-2012-11-07 05:40:00,12
15.0,2012-11-07 05:40:00-2012-11-07 06:00:00,7
15.0,2012-11-07 06:00:00-2012-11-07 06:20:00,20
15.0,2012-11-07 06:20:00-2012-11-07 06:40:00,32
15.0,2012-11-07 06:40:00-2012-11-07 07:00:00,35
15.0,2012-11-07 07:00:00-2012-11-07 07:20:00,42
15.0,2012-11-07 07:20:00-2012-11-07 07:40:00,54
15.0,2012-11-07 07:40:00-2012-11-07 08:00:00,47
15.0,2012-11-07 08:00:00-2012-11-07 08:20:00,64
15.0,2012-11-07 08:20:00-2012-11-07 08:40:00,37
15.0,2012-11-07 08:40:00-2012-11-07 09:00:00,57
15.0,2012-11-07 09:00:00-2012-11-07 09:20:00,45
15.0,2012-11-07 09:20:00-2012-11-07 09:40:00,48
15.0,2012-11-07 09:40:00-2012-11-07 10:00:00,42
15.0,2012-11-07 10:00:00-2012-11-07 10:20:00,38
15.0,2012-11-07 10:20:00-2012-11-07 10:40:00,34
15.0,2012-11-07 10:40:00-2012-11-07 11:00:00,18
15.0,2012-11-07 11:00:00-2012-11-07 11:20:00,45
15.0,2012-11-07 11:20:00-2012-11-07 11:40:00,48
15.0,2012-11-07 11:40:00-2012-11-07 12:00:00,31
15.0,2012-11-07 12:00:00-2012-11-07 12:20:00,26
15.0,2012-11-07 12:20:00-2012-11-07 12:40:00,36
15.0,2012-11-07 12:40:00-2012-11-07 13:00:00,29
15.0,2012-11-07 13:00:00-2012-11-07 13:20:00,42
15.0,2012-11-07 13:20:00-2012-11-07 13:40:00,34
15.0,2012-11-07 13:40:00-2012-11-07 14:00:00,31
15.0,2012-11-07 14:00:00-2012-11-07 14:20:00,29
15.0,2012-11-07 14:20:00-2012-11-07 14:40:00,44
15.0,2012-11-07 14:40:00-2012-11-07 15:00:00,35
15.0,2012-11-07 15:00:00-2012-11-07 15:20:00,46
15.0,2012-11-07 15:20:00-2012-11-07 15:40:00,35
15.0,2012-11-07 15:40:00-2012-11-07 16:00:00,31
15.0,2012-11-07 16:00:00-2012-11-07 16:20:00,37
15.0,2012-11-07 16:20:00-2012-11-07 16:40:00,44
15.0,2012-11-07 16:40:00-2012-11-07 17:00:00,35
15.0,2012-11-07 17:00:00-2012-11-07 17:20:00,35
15.0,2012-11-07 17:20:00-2012-11-07 17:40:00,41
15.0,2012-11-07 17:40:00-2012-11-07 18:00:00,35
15.0,2012-11-07 18:00:00-2012-11-07 18:20:00,35
15.0,2012-11-07 18:20:00-2012-11-07 18:40:00,45
15.0,2012-11-07 18:40:00-2012-11-07 19:00:00,46
15.0,2012-11-07 19:00:00-2012-11-07 19:20:00,31
15.0,2012-11-07 19:20:00-2012-11-07 19:40:00,42
15.0,2012-11-07 19:40:00-2012-11-07 20:00:00,30
15.0,2012-11-07 20:00:00-2012-11-07 20:20:00,34
15.0,2012-11-07 20:20:00-2012-11-07 20:40:00,39
15.0,2012-11-07 20:40:00-2012-11-07 21:00:00,47
15.0,2012-11-07 21:00:00-2012-11-07 21:20:00,33
15.0,2012-11-07 21:20:00-2012-11-07 21:40:00,32
15.0,2012-11-07 21:40:00-2012-11-07 22:00:00,23
15.0,2012-11-07 22:00:00-2012-11-07 22:20:00,42
15.0,2012-11-07 22:20:00-2012-11-07 22:40:00,33
15.0,2012-11-07 22:40:00-2012-11-07 23:00:00,27
15.0,2012-11-07 23:00:00-2012-11-07 23:20:00,22
15.0,2012-11-07 23:20:00-2012-11-07 23:40:00,29
15.0,2012-11-07 23:40:00-2012-11-08 00:00:00,17
15.0,2012-11-08 00:00:00-2012-11-08 00:20:00,7
15.0,2012-11-08 02:40:00-2012-11-08 03:00:00,1
15.0,2012-11-08 04:20:00-2012-11-08 04:40:00,1
16.0,2012-11-07 00:00:00-2012-11-07 00:20:00,4
16.0,2012-11-07 00:20:00-2012-11-07 00:40:00,9
16.0,2012-11-07 00:40:00-2012-11-07 01:00:00,1
16.0,2012-11-07 01:20:00-2012-11-07 01:40:00,1
16.0,2012-11-07 01:40:00-2012-11-07 02:00:00,4
16.0,2012-11-07 03:40:00-2012-11-07 04:00:00,2
16.0,2012-11-07 04:20:00-2012-11-07 04:40:00,2
16.0,2012-11-07 04:40:00-2012-11-07 05:00:00,4
16.0,2012-11-07 05:00:00-2012-11-07 05:20:00,6
16.0,2012-11-07 05:20:00-2012-11-07 05:40:00,17
16.0,2012-11-07 05:40:00-2012-11-07 06:00:00,10
16.0,2012-11-07 06:00:00-2012-11-07 06:20:00,10
16.0,2012-11-07 06:20:00-2012-11-07 06:40:00,19
16.0,2012-11-07 06:40:00-2012-11-07 07:00:00,16
16.0,2012-11-07 07:00:00-2012-11-07 07:20:00,11
16.0,2012-11-07 07:20:00-2012-11-07 07:40:00,25
16.0,2012-11-07 07:40:00-2012-11-07 08:00:00,8
16.0,2012-11-07 08:00:00-2012-11-07 08:20:00,11
16.0,2012-11-07 08:20:00-2012-11-07 08:40:00,36
16.0,2012-11-07 08:40:00-2012-11-07 09:00:00,36
16.0,2012-11-07 09:00:00-2012-11-07 09:20:00,26
16.0,2012-11-07 09:20:00-2012-11-07 09:40:00,23
16.0,2012-11-07 09:40:00-2012-11-07 10:00:00,29
16.0,2012-11-07 10:00:00-2012-11-07 10:20:00,19
16.0,2012-11-07 10:20:00-2012-11-07 10:40:00,17
16.0,2012-11-07 10:40:00-2012-11-07 11:00:00,24
16.0,2012-11-07 11:00:00-2012-11-07 11:20:00,29
16.0,2012-11-07 11:20:00-2012-11-07 11:40:00,31
16.0,2012-11-07 11:40:00-2012-11-07 12:00:00,21
16.0,2012-11-07 12:00:00-2012-11-07 12:20:00,17
16.0,2012-11-07 12:20:00-2012-11-07 12:40:00,23
16.0,2012-11-07 12:40:00-2012-11-07 13:00:00,21
16.0,2012-11-07 13:00:00-2012-11-07 13:20:00,28
16.0,2012-11-07 13:20:00-2012-11-07 13:40:00,24
16.0,2012-11-07 13:40:00-2012-11-07 14:00:00,29
16.0,2012-11-07 14:00:00-2012-11-07 14:20:00,25
16.0,2012-11-07 14:20:00-2012-11-07 14:40:00,29
16.0,2012-11-07 14:40:00-2012-11-07 15:00:00,33
16.0,2012-11-07 15:00:00-2012-11-07 15:20:00,22
16.0,2012-11-07 15:20:00-2012-11-07 15:40:00,15
16.0,2012-11-07 15:40:00-2012-11-07 16:00:00,27
